Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659878773,Device: id=0,TX,0.060148276371146,170.66581334414,180.28953756352,60166,21339668
1659878774,Device: id=0,TX,0.17371812789089,489.16417472553,516.95907518807,233928,82500632
1659878775,Device: id=0,TX,0.17695844005134,499.97870130351,528.29205171173,410896,145001346
1659878776,Device: id=0,TX,0.17686996907398,499.99713926813,528.29633431997,587787,207508420
1659878777,Device: id=0,TX,0.17748353886386,499.97409901792,528.37146523614,765328,270025416
1659878778,Device: id=0,TX,0.17800137475825,499.98867329477,528.46889325609,943377,332540722
1659878779,Device: id=0,TX,0.17694000233831,499.98028909244,528.29068946657,1120339,395046028
1659878780,Device: id=0,TX,0.17642284160374,499.98423648833,528.21189114493,1296819,457564306
1659878781,Device: id=0,TX,0.17652881948225,499.99486222689,528.23947334405,1473398,520081430
1659878782,Device: id=0,TX,0.1835805374305,519.35044633388,548.72333232276,1656988,585003582
1659878783,Device: id=0,TX,0.35309662361564,999.95192720187,1056.4473869804,2010107,710005494
1659878784,Device: id=0,TX,0.35308657777852,999.97348921126,1056.4673416558,2363227,835014012
