Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1659884179,Device: id=0,TX,0.14364198407693,406.56185712814,429.54457458045,147357,52135242
1659884179,Device: id=0,TX,0.59222353600156,1675.923955575,1770.6797213353,739621,261640050
1659884180,Device: id=0,TX,0.70691059510325,1999.9508659267,2113.0565611433,1446564,511645368
1659884181,Device: id=0,TX,0.70580511478051,1999.9562904477,2112.8851088126,2152391,761647656
1659884182,Device: id=0,TX,0.70545613597356,1999.934540336,2112.8075220918,2857865,1011645804
1659884183,Device: id=0,TX,0.7080037222326,1999.953791093,2113.2343866502,3565931,1261662018
1659884184,Device: id=0,TX,0.70694407584653,1999.9392925848,2113.0503447202,4272877,1511655110
1659884185,Device: id=0,TX,0.70742621816416,1999.9494597425,2113.1376546487,4980367,1761671332
1659884186,Device: id=0,TX,0.70893419097497,1999.9410945031,2113.3705650591,5689362,2011685412
1659884187,Device: id=0,TX,0.70694057059155,1999.944147765,2113.0546390596,6396336,2261690252
1659884188,Device: id=0,TX,0.7082683394235,2000.0051118925,2113.3280462003,7104611,2511693242
1659884189,Device: id=0,TX,0.706396618834,1999.8840614289,2112.9075204423,7811031,2761687024
